text,label
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",0
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",0
Important: Update your email account settings to avoid service interruption.,1
You have a new secure message from your bank. Click here to read it.,1
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",0
Welcome to our newsletter! Stay tuned for the latest updates and offers.,0
Your payment has been declined. Update your billing information to continue using our service.,1
Please find attached the minutes from our last meeting. Let me know if you have any questions.,0
Your payment has been declined. Update your billing information to continue using our service.,1
"Hi Casey, please find the attached report for this month's performance review.",0
"Dear Morgan, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",0
"Dear Morgan, your subscription has been successfully renewed. Thank you for your continued support.",0
"Hi Chris, it was great meeting you at the conference. Let's catch up for coffee next week.",0
Your package delivery is pending. Please provide your personal information to confirm delivery.,1
"Dear Chris, thank you for your purchase. Your order will be shipped soon.",0
Please find attached the minutes from our last meeting. Let me know if you have any questions.,0
Your subscription is about to expire. Renew now to continue enjoying our services.,1
"Dear Sam, thank you for your purchase. Your order will be shipped soon.",0
"Hello Jane, here is your weekly update on the project's progress. Please review and provide feedback.",0
Your invoice is attached. Please review and pay promptly to avoid penalties.,1
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,1
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",0
"Dear Jane, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",0
Your subscription is about to expire. Renew now to continue enjoying our services.,1
Your invoice is attached. Please review and pay promptly to avoid penalties.,1
Your package delivery is pending. Please provide your personal information to confirm delivery.,1
"Dear Drew, thank you for your purchase. Your order will be shipped soon.",0
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",0
"Dear Jordan, your account has been compromised. Click the link to reset your password immediately.",1
"Hello Sam, here is your weekly update on the project's progress. Please review and provide feedback.",0
Your subscription is about to expire. Renew now to continue enjoying our services.,1
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",0
You have a new secure message from your bank. Click here to read it.,1
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",0
Please find attached the minutes from our last meeting. Let me know if you have any questions.,0
"Dear Chris, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",0
Welcome to our newsletter! Stay tuned for the latest updates and offers.,0
"Hi Chris, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",0
You have a new secure message from your bank. Click here to read it.,1
Your payment has been declined. Update your billing information to continue using our service.,1
"Dear Jane, thank you for your purchase. Your order will be shipped soon.",0
Your package delivery is pending. Please provide your personal information to confirm delivery.,1
Your invoice is attached. Please review and pay promptly to avoid penalties.,1
Your payment has been declined. Update your billing information to continue using our service.,1
"Hi Jane, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",0
Reminder: Our meeting is scheduled for tomorrow at 3 PM. Please be prepared with your updates.,0
"Hello Taylor, here is your weekly update on the project's progress. Please review and provide feedback.",0
"Dear Chris, thank you for your purchase. Your order will be shipped soon.",0
"Hi Morgan, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",0
